task,n_qubits,arm,unique_evaluations,median_best_val,q25,q75
peak_count,5,random_structure,15,0.46864036145388643,0.4614125277479841,0.47353784037725155
peak_count,5,random_structure,16,0.46864036145388643,0.4614125277479841,0.47234309036906774
peak_count,5,random_structure,17,0.46864036145388643,0.4614125277479841,0.47234309036906774
peak_count,5,random_structure,18,0.46864036145388643,0.4614125277479841,0.47140710320968787
peak_count,5,random_structure,19,0.4657492732383077,0.4614125277479841,0.47140710320968787
peak_count,5,random_structure,20,0.4655481133389227,0.4614125277479841,0.46937209854000433
peak_count,5,random_structure,21,0.4635368304707933,0.4602126915098457,0.46937209854000433
peak_count,5,random_structure,22,0.4635368304707933,0.4602126915098457,0.46764080160254934
peak_count,5,random_structure,23,0.4635368304707933,0.4602126915098457,0.46764080160254934
peak_count,5,random_structure,24,0.4635368304707933,0.4602126915098457,0.46693501893659695
