seed,method,candidate,order,phase,fallback,invalid_errors,edit_distance,strategy,val_loss,val_fid,train_loss,train_fid
1,LLM-Closed,boundary-funnel,4,explore,False,,nan,,0.05656282021671333,0.9434371797832867,0.05016362107115435,0.9498363789288456
1,LLM-Closed,even-odd-bridge,5,explore,False,,nan,,0.3952864862644422,0.6047135137355578,0.3810205957204267,0.6189794042795733
1,LLM-Closed,xxz-real-nn-v2,6,refine,False,,0.5,topology_redesign,0.5000012061698331,0.4999987938301668,0.5000012900693875,0.49999870993061246
1,LLM-Closed,fallback_p6,7,refine,True,"invalid: capacity mismatch: rotations=11, CNOTs=5",1.0,,0.520235949036659,0.47976405096334096,0.5233181292836943,0.47668187071630574
1,LLM-Closed,xxz-latent-swap-01,8,refine,False,,0.625,topology_redesign,0.500000837010163,0.49999916298983704,0.5000007220412973,0.4999992779587027
1,LLM-Closed,xxz-real-nearest-neighbor-v2,9,refine,False,,0.5,topology_redesign,0.5000011258408379,0.49999887415916205,0.5000011135127971,0.4999988864872029
1,LLM-Closed,xxz-latent-swap-01,10,refine,False,,0.8125,topology_redesign,0.528232206974586,0.4717677930254141,0.525038558103234,0.474961441896766
2,LLM-Closed,nn-real-l2r,1,explore,False,,nan,,0.05890462402884522,0.9410953759711548,0.0483202098982487,0.9516797901017513
2,LLM-Closed,trash-to-latent-sweep,2,explore,False,,nan,,0.5246779177295826,0.47532208227041733,0.5244475352505527,0.4755524647494474
2,LLM-Closed,edge-braid-real,3,explore,False,,nan,,0.04880610558294529,0.9511938944170547,0.05155456142958448,0.9484454385704155
2,LLM-Closed,latent-first-compress,4,explore,False,,nan,,0.05637320283658287,0.9436267971634171,0.04857001453901466,0.9514299854609853
2,LLM-Closed,alternating-chain-mix,5,explore,False,,nan,,0.4997921682056632,0.5002078317943368,0.499791723455161,0.500208276544839
2,LLM-Closed,xxz-nn-latent-pull,6,refine,False,,0.625,topology_redesign,0.5000005990841687,0.49999940091583134,0.5000005189565984,0.49999948104340164
2,LLM-Closed,nn-real-xxz-01,7,refine,False,,0.5625,topology_redesign,0.5000003913577837,0.4999996086422163,0.5000003720671425,0.49999962793285746
2,LLM-Closed,xxz-nearest-latent-v2,8,refine,False,,0.3125,topology_redesign,0.5000009029719843,0.4999990970280157,0.500000918626495,0.499999081373505
2,LLM-Closed,xxz-near-near-1,9,refine,False,,0.625,topology_redesign,0.04833210463283477,0.9516678953671652,0.05108202294784481,0.9489179770521552
2,LLM-Closed,xxz-nearest-neighbor-latent,10,refine,False,,0.25,topology_redesign,0.04832493241198088,0.9516750675880191,0.05107914375707656,0.9489208562429234
3,LLM-Closed,real-latent-push,1,explore,False,,nan,,0.5052677089333477,0.49473229106665234,0.5042786803914305,0.49572131960856947
3,LLM-Closed,alternating-chain-real,2,explore,False,,nan,,0.5255571924557614,0.47444280754423857,0.5250622384486152,0.4749377615513848
3,LLM-Closed,latent-anchored-mirror,3,explore,False,,nan,,0.05111087743875975,0.9488891225612403,0.05012087988461,0.94987912011539
3,LLM-Closed,edge-broadcast-compress,4,explore,False,,nan,,0.07975477667061437,0.9202452233293856,0.07645456461902933,0.9235454353809707
3,LLM-Closed,nn-chain-symmetric-16,5,explore,False,,nan,,0.051116242759289054,0.948883757240711,0.05012523184777262,0.9498747681522274
3,LLM-Closed,xxz-nn-latent-swap,6,refine,False,,0.4375,topology_redesign,0.05113247502802898,0.948867524971971,0.05014215164003244,0.9498578483599676
3,LLM-Closed,xxz-latent-swap-1,7,refine,False,,0.6875,topology_redesign,0.051122480147097527,0.9488775198529025,0.05013259806337356,0.9498674019366264
3,LLM-Closed,nn-real-balance-v1,8,refine,False,,0.6875,topology_redesign,0.5000004656382961,0.4999995343617038,0.500000288151645,0.49999971184835496
3,LLM-Closed,fallback_p8,9,refine,True,invalid: gates must be a list of exactly 16 entries,0.9375,,0.664264006199724,0.33573599380027597,0.6612041279167553,0.3387958720832447
3,LLM-Closed,xxz-latent-split-01,10,refine,False,,0.5625,topology_redesign,0.051154000576751124,0.9488459994232489,0.05016351554911869,0.9498364844508813
4,LLM-Closed,nn-real-sweep,1,explore,False,,nan,,0.5019324115892569,0.4980675884107431,0.5019777414114762,0.4980222585885238
4,LLM-Closed,leftward-cascade,2,explore,False,,nan,,0.07726041865237343,0.9227395813476266,0.07762402197199503,0.922375978028005
4,LLM-Closed,bidirectional-squeeze,3,explore,False,,nan,,0.04953991384918355,0.9504600861508165,0.05071737943939869,0.9492826205606013
4,LLM-Closed,staggered-encode-decode,4,explore,False,,nan,,0.5103063625741655,0.48969363742583444,0.509530674674877,0.490469325325123
4,LLM-Closed,nn-real-latent,5,explore,False,,nan,,0.5000006783095234,0.49999932169047656,0.5000006385612946,0.4999993614387054
4,LLM-Closed,fallback_p5,6,refine,True,invalid: gates must be a list of exactly 16 entries,0.875,,0.6913482066426958,0.3086517933573042,0.6855525613745048,0.3144474386254952
4,LLM-Closed,xxz-real-nn-v2,7,refine,False,,0.75,topology_redesign,0.04745295703627084,0.9525470429637292,0.049447553691868595,0.9505524463081314
4,LLM-Closed,nn-real-latent-sink,8,refine,False,,0.1875,topology_redesign,0.05092342642431824,0.9490765735756818,0.04829782966974472,0.9517021703302553
4,LLM-Closed,nn-real-braid-v1,9,refine,False,,0.4375,topology_redesign,0.04743623893027904,0.952563761069721,0.04943068317789345,0.9505693168221065
4,LLM-Closed,xxz-nn-latent-pull,10,refine,False,,0.25,topology_redesign,0.04746291012877357,0.9525370898712264,0.049457577000378006,0.950542422999622
5,LLM-Closed,latent-first-chain,1,explore,False,,nan,,0.034748195941403104,0.9652518040585969,0.03212871999121214,0.9678712800087879
5,LLM-Closed,trash-to-latent-braid,2,explore,False,,nan,,0.5228414855281611,0.47715851447183893,0.5221550932936632,0.47784490670633684
5,LLM-Closed,alternating-real-scrub,3,explore,False,,nan,,0.484670425961678,0.515329574038322,0.4838097820856613,0.5161902179143387
5,LLM-Closed,mirror-endcap,4,explore,False,,nan,,0.05504651746608824,0.9449534825339118,0.05721941068731495,0.942780589312685
5,LLM-Closed,nn-real-chain-16,5,explore,False,,nan,,0.04979727888641461,0.9502027211135854,0.04799802594473035,0.9520019740552697
5,LLM-Closed,xxz-real-nearestneighbor-v2,6,refine,False,,0.875,global_redesign,0.04977232063733916,0.9502276793626608,0.04797349459508071,0.9520265054049193
5,LLM-Closed,fallback_p6,7,refine,True,invalid: gates must be a list of exactly 16 entries,0.9375,,0.5018296114270899,0.49817038857291013,0.5014498659912711,0.49855013400872894
5,LLM-Closed,xxz-real-nearest-neighbor-v2,8,refine,False,,0.75,global_redesign,0.37503376638699926,0.6249662336130007,0.37024213395400385,0.6297578660459962
5,LLM-Closed,xxz-real-nearest-neighbor-v2,9,refine,False,,0.875,topology_redesign,0.033584414167293075,0.9664155858327069,0.03032671198815251,0.9696732880118475
5,LLM-Closed,xxz-nn-latent-pull,10,refine,False,,0.25,topology_redesign,0.5021006284461493,0.4978993715538506,0.5018114631777464,0.4981885368222536
6,LLM-Closed,boundary-sweep-2,1,explore,False,,nan,,0.05730959670968294,0.9426904032903171,0.05004994449649691,0.9499500555035031
6,LLM-Closed,trash-to-latent-braid-3,2,explore,False,,nan,,0.06215776405334772,0.9378422359466523,0.05402068911942015,0.9459793108805798
6,LLM-Closed,mixed-axis-real-4,3,explore,False,,nan,,0.5266128615028018,0.4733871384971981,0.523309304908882,0.4766906950911181
6,LLM-Closed,staggered-collect-5,4,explore,False,,nan,,0.5060044774541228,0.49399552254587714,0.5085780476276385,0.4914219523723615
6,LLM-Closed,nn-real-xxz-1,5,explore,False,,nan,,0.5147553328204,0.48524466717959996,0.5150366641930839,0.48496333580691603
6,LLM-Closed,xxz-real-nn-v2,6,refine,False,,0.25,topology_redesign,0.05727497875454901,0.942725021245451,0.05001825453641051,0.9499817454635895
6,LLM-Closed,nn-real-bonded-latent,7,refine,False,,0.125,topology_redesign,0.057274641063178144,0.9427253589368219,0.050015881827860875,0.9499841181721391
6,LLM-Closed,nn-real-split-xxz,8,refine,False,,0.5,topology_redesign,0.07718318444484817,0.9228168155551518,0.07508021859140945,0.9249197814085905
6,LLM-Closed,nn-real-bottleneck,9,refine,False,,0.3125,topology_redesign,0.0539108344338054,0.9460891655661946,0.045481118792227715,0.9545188812077723
6,LLM-Closed,xxz-latent-split-v1,10,refine,False,,0.25,topology_redesign,0.05888000847253483,0.9411199915274652,0.051587030617942786,0.9484129693820572
7,LLM-Closed,real-latent-pull,1,explore,False,,nan,,0.5242904654880272,0.47570953451197284,0.5233549671759081,0.47664503282409193
7,LLM-Closed,mirror-pairs,2,explore,False,,nan,,0.05718437629402329,0.9428156237059767,0.05498728901028116,0.9450127109897188
7,LLM-Closed,alternating-real,3,explore,False,,nan,,0.05638545882529333,0.9436145411747067,0.05423306289804275,0.9457669371019573
7,LLM-Closed,nn-latent-pull,4,explore,False,,nan,,0.5083771099350227,0.4916228900649773,0.508981840201425,0.491018159798575
7,LLM-Closed,edge-braid-encode,5,explore,False,,nan,,0.07887346811576845,0.9211265318842315,0.07802731842139154,0.9219726815786085
7,LLM-Closed,xxz-nn-real-01,6,refine,False,,0.875,topology_redesign,0.5000003232929175,0.4999996767070824,0.500000322369777,0.499999677630223
7,LLM-Closed,xxz-real-nn-v2,7,refine,False,,0.875,topology_redesign,0.5000012029417076,0.49999879705829237,0.5000011486624264,0.4999988513375736
7,LLM-Closed,xxz-real-nn-v2,8,refine,False,,0.625,topology_redesign,0.5000022912206645,0.4999977087793355,0.5000021844812707,0.49999781551872935
7,LLM-Closed,xxz-nearest-neighbor-real-latent-v2,9,refine,False,,0.75,global_redesign,0.5012966635757359,0.4987033364242642,0.5011732653823082,0.4988267346176918
7,LLM-Closed,xxz-nearestpair-v2,10,refine,False,,0.8125,topology_redesign,0.5000003288568176,0.4999996711431825,0.5000002639981941,0.4999997360018059
8,LLM-Closed,nn-real-pull,1,explore,False,,nan,,0.52420767840814,0.47579232159185997,0.5233129560925913,0.4766870439074087
8,LLM-Closed,latent-first-sweep,2,explore,False,,nan,,0.5038073271624748,0.49619267283752516,0.5030909930379278,0.4969090069620722
8,LLM-Closed,trash-to-latent-braid,3,explore,False,,nan,,0.41136857271939486,0.5886314272806051,0.40894744487843204,0.591052555121568
8,LLM-Closed,alternating-even-odd,4,explore,False,,nan,,0.5192138266222532,0.48078617337774676,0.5195556042282964,0.4804443957717036
8,LLM-Closed,mirror-chain,5,explore,False,,nan,,0.5292226556032635,0.4707773443967364,0.5282280754485486,0.47177192455145145
8,LLM-Closed,fallback_p5,6,refine,True,invalid: gates must be a list of exactly 16 entries,0.875,,0.5260822107057013,0.4739177892942988,0.5250743294186395,0.47492567058136054
8,LLM-Closed,xxz-real-neighbor-v2,7,refine,False,,0.75,topology_redesign,0.07957974116032318,0.9204202588396768,0.07794590317917038,0.9220540968208296
8,LLM-Closed,nn-real-sweep-01,8,refine,False,,0.875,topology_redesign,0.05218064396667843,0.9478193560333216,0.05016363997301265,0.9498363600269873
8,LLM-Closed,fallback_p8,9,refine,True,invalid: gates must be a list of exactly 16 entries,1.0,,0.5095123313913952,0.4904876686086048,0.5095153479425513,0.49048465205744873
8,LLM-Closed,xxz-latent-sink-v2,10,refine,False,,0.625,topology_redesign,0.3917225786683346,0.6082774213316654,0.3890658569756431,0.6109341430243569
9,LLM-Closed,nn-real-pull,1,explore,False,,nan,,0.5219035867294994,0.47809641327050056,0.5228886446112938,0.4771113553887062
9,LLM-Closed,trash-to-latent-sweep,2,explore,False,,nan,,0.05323221456191807,0.9467677854380819,0.05581682689240686,0.9441831731075931
9,LLM-Closed,edge-to-center-entangle,3,explore,False,,nan,,0.04718880222304078,0.9528111977769592,0.049811777819594116,0.9501882221804059
9,LLM-Closed,nn-latent-pair-a,4,explore,False,,nan,,0.04716318461688529,0.9528368153831147,0.04978555547803776,0.9502144445219622
9,LLM-Closed,nn-latent-pair-b,5,explore,False,,nan,,0.5109430151911878,0.48905698480881227,0.5101796470885398,0.48982035291146026
9,LLM-Closed,nnxxz-latent-pull,6,refine,False,,0.75,topology_redesign,0.5118880092418765,0.48811199075812356,0.5110896658059286,0.48891033419407137
9,LLM-Closed,xxz_nn_real_v1,7,refine,False,,0.5625,topology_redesign,0.5012179252863416,0.49878207471365843,0.5015356235372077,0.49846437646279224
9,LLM-Closed,xxz-latent-sweep-v2,8,refine,False,,0.3125,local_adjustment,0.5237065958024405,0.4762934041975595,0.5250093338484607,0.47499066615153923
9,LLM-Closed,xxz-latent-pullback,9,refine,False,,0.75,global_redesign,0.5104111038185593,0.4895888961814408,0.5095488090899583,0.49045119091004175
9,LLM-Closed,xxz-latent-sink-v2,10,refine,False,,0.5,local_adjustment,0.5012413829840103,0.4987586170159896,0.5015140938696467,0.49848590613035326
10,LLM-Closed,edge-braid,1,explore,False,,nan,,0.052085124592105125,0.9479148754078949,0.05087945190259524,0.9491205480974048
10,LLM-Closed,alternating-zigzag,2,explore,False,,nan,,0.5254059011059962,0.4745940988940039,0.5248312333362501,0.4751687666637498
10,LLM-Closed,chain-left-bridge,3,explore,False,,nan,,0.23287424563250625,0.7671257543674938,0.23021617941008288,0.7697838205899171
10,LLM-Closed,latent-sweep-trim,4,explore,False,,nan,,0.5116064749163489,0.4883935250836511,0.5114824443931532,0.48851755560684684
10,LLM-Closed,trash-pull-then-latent,5,explore,False,,nan,,0.0524877627520951,0.9475122372479049,0.054821650310523995,0.945178349689476
10,LLM-Closed,xxz-real-ladder-v2,6,refine,False,,0.8125,topology_redesign,0.05052316043247396,0.949476839567526,0.04937240612060334,0.9506275938793967
10,LLM-Closed,xxz-real-nn-latent-sink-v2,7,refine,False,,0.6875,topology_redesign,0.5252556882696233,0.4747443117303766,0.5247260686482447,0.47527393135175533
10,LLM-Closed,nn-real-latent-pull,8,refine,False,,0.1875,topology_redesign,0.05051393403705351,0.9494860659629465,0.04936316688532094,0.9506368331146791
10,LLM-Closed,nn-real-latent-split-v1,9,refine,False,,0.625,topology_redesign,0.5021670300388579,0.4978329699611421,0.502291756304705,0.497708243695295
10,LLM-Closed,xxz-latent-swap-01,10,refine,False,,0.625,topology_redesign,0.5096233472323781,0.4903766527676218,0.5102580935806531,0.48974190641934684
11,LLM-Closed,alternating-chain,1,explore,False,,nan,,0.0561045268209428,0.9438954731790572,0.05059857072013574,0.9494014292798643
11,LLM-Closed,trash-to-latent-braid,2,explore,False,,nan,,0.5066256579324924,0.4933743420675076,0.5091486656895671,0.49085133431043293
11,LLM-Closed,mirror-real-ansatz,3,explore,False,,nan,,0.07469345063786703,0.925306549362133,0.07420819348594787,0.9257918065140521
11,LLM-Closed,staggered-entangle-uncompute,4,explore,False,,nan,,0.5060722116169376,0.4939277883830624,0.5086598841519524,0.4913401158480476
11,LLM-Closed,nn-real-braid,5,explore,False,,nan,,0.06209597099391806,0.9379040290060819,0.055735327201767326,0.9442646727982327
11,LLM-Closed,xxz-real-bidirectional,6,refine,False,,0.625,topology_redesign,0.5057306276095952,0.49426937239040475,0.5085489931128965,0.4914510068871035
11,LLM-Closed,fallback_p6,7,refine,True,"invalid: capacity mismatch: rotations=11, CNOTs=5",1.0,,0.5178731994956212,0.48212680050437884,0.5228361809009472,0.47716381909905276
11,LLM-Closed,xxz-nn-swap-latent,8,refine,False,,0.6875,topology_redesign,0.5000008916790759,0.4999991083209241,0.5000011059213683,0.4999988940786317
11,LLM-Closed,nnxxz-latent-pull,9,refine,False,,0.4375,topology_redesign,0.5061061948130496,0.49389380518695036,0.5092202898288933,0.49077971017110666
11,LLM-Closed,xxz-neighbor-swap-1,10,refine,False,,0.375,topology_redesign,0.5063836567380555,0.49361634326194453,0.5091702570795822,0.4908297429204178
