seed,method,candidate,order,phase,fallback,invalid_errors,edit_distance,strategy,val_loss,val_fid
3,LLM-Closed,fallback_p8,9,refine,True,invalid: gates must be a list of exactly 16 entries,0.9375,,0.664264006199724,0.33573599380027597
3,LLM-Closed,xxz-latent-split-01,10,refine,False,,0.5625,topology_redesign,0.051154000576751124,0.9488459994232489
4,LLM-Closed,nn-real-sweep,1,explore,False,,nan,,0.5019324115892569,0.4980675884107431
4,LLM-Closed,leftward-cascade,2,explore,False,,nan,,0.07726041865237343,0.9227395813476266
4,LLM-Closed,bidirectional-squeeze,3,explore,False,,nan,,0.04953991384918355,0.9504600861508165
4,LLM-Closed,staggered-encode-decode,4,explore,False,,nan,,0.5103063625741655,0.48969363742583444
4,LLM-Closed,nn-real-latent,5,explore,False,,nan,,0.5000006783095234,0.49999932169047656
4,LLM-Closed,fallback_p5,6,refine,True,invalid: gates must be a list of exactly 16 entries,0.875,,0.6913482066426958,0.3086517933573042
4,LLM-Closed,xxz-real-nn-v2,7,refine,False,,0.75,topology_redesign,0.04745295703627084,0.9525470429637292
4,LLM-Closed,nn-real-latent-sink,8,refine,False,,0.1875,topology_redesign,0.05092342642431824,0.9490765735756818
4,LLM-Closed,nn-real-braid-v1,9,refine,False,,0.4375,topology_redesign,0.04743623893027904,0.952563761069721
4,LLM-Closed,xxz-nn-latent-pull,10,refine,False,,0.25,topology_redesign,0.04746291012877357,0.9525370898712264
5,LLM-Closed,latent-first-chain,1,explore,False,,nan,,0.034748195941403104,0.9652518040585969
5,LLM-Closed,trash-to-latent-braid,2,explore,False,,nan,,0.5228414855281611,0.47715851447183893
5,LLM-Closed,alternating-real-scrub,3,explore,False,,nan,,0.484670425961678,0.515329574038322
5,LLM-Closed,mirror-endcap,4,explore,False,,nan,,0.05504651746608824,0.9449534825339118
5,LLM-Closed,nn-real-chain-16,5,explore,False,,nan,,0.04979727888641461,0.9502027211135854
5,LLM-Closed,xxz-real-nearestneighbor-v2,6,refine,False,,0.875,global_redesign,0.04977232063733916,0.9502276793626608
5,LLM-Closed,fallback_p6,7,refine,True,invalid: gates must be a list of exactly 16 entries,0.9375,,0.5018296114270899,0.49817038857291013
5,LLM-Closed,xxz-real-nearest-neighbor-v2,8,refine,False,,0.75,global_redesign,0.37503376638699926,0.6249662336130007
5,LLM-Closed,xxz-real-nearest-neighbor-v2,9,refine,False,,0.875,topology_redesign,0.033584414167293075,0.9664155858327069
5,LLM-Closed,xxz-nn-latent-pull,10,refine,False,,0.25,topology_redesign,0.5021006284461493,0.4978993715538506
6,LLM-Closed,boundary-sweep-2,1,explore,False,,nan,,0.05730959670968294,0.9426904032903171
6,LLM-Closed,trash-to-latent-braid-3,2,explore,False,,nan,,0.06215776405334772,0.9378422359466523
6,LLM-Closed,mixed-axis-real-4,3,explore,False,,nan,,0.5266128615028018,0.4733871384971981
6,LLM-Closed,staggered-collect-5,4,explore,False,,nan,,0.5060044774541228,0.49399552254587714
6,LLM-Closed,nn-real-xxz-1,5,explore,False,,nan,,0.5147553328204,0.48524466717959996
6,LLM-Closed,xxz-real-nn-v2,6,refine,False,,0.25,topology_redesign,0.05727497875454901,0.942725021245451
6,LLM-Closed,nn-real-bonded-latent,7,refine,False,,0.125,topology_redesign,0.057274641063178144,0.9427253589368219
6,LLM-Closed,nn-real-split-xxz,8,refine,False,,0.5,topology_redesign,0.07718318444484817,0.9228168155551518
6,LLM-Closed,nn-real-bottleneck,9,refine,False,,0.3125,topology_redesign,0.0539108344338054,0.9460891655661946
6,LLM-Closed,xxz-latent-split-v1,10,refine,False,,0.25,topology_redesign,0.05888000847253483,0.9411199915274652
7,LLM-Closed,real-latent-pull,1,explore,False,,nan,,0.5242904654880272,0.47570953451197284
7,LLM-Closed,mirror-pairs,2,explore,False,,nan,,0.05718437629402329,0.9428156237059767
7,LLM-Closed,alternating-real,3,explore,False,,nan,,0.05638545882529333,0.9436145411747067
7,LLM-Closed,nn-latent-pull,4,explore,False,,nan,,0.5083771099350227,0.4916228900649773
7,LLM-Closed,edge-braid-encode,5,explore,False,,nan,,0.07887346811576845,0.9211265318842315
7,LLM-Closed,xxz-nn-real-01,6,refine,False,,0.875,topology_redesign,0.5000003232929175,0.4999996767070824
7,LLM-Closed,xxz-real-nn-v2,7,refine,False,,0.875,topology_redesign,0.5000012029417076,0.49999879705829237
7,LLM-Closed,xxz-real-nn-v2,8,refine,False,,0.625,topology_redesign,0.5000022912206645,0.4999977087793355
7,LLM-Closed,xxz-nearest-neighbor-real-latent-v2,9,refine,False,,0.75,global_redesign,0.5012966635757359,0.4987033364242642
7,LLM-Closed,xxz-nearestpair-v2,10,refine,False,,0.8125,topology_redesign,0.5000003288568176,0.4999996711431825
8,LLM-Closed,nn-real-pull,1,explore,False,,nan,,0.52420767840814,0.47579232159185997
8,LLM-Closed,latent-first-sweep,2,explore,False,,nan,,0.5038073271624748,0.49619267283752516
8,LLM-Closed,trash-to-latent-braid,3,explore,False,,nan,,0.41136857271939486,0.5886314272806051
8,LLM-Closed,alternating-even-odd,4,explore,False,,nan,,0.5192138266222532,0.48078617337774676
8,LLM-Closed,mirror-chain,5,explore,False,,nan,,0.5292226556032635,0.4707773443967364
8,LLM-Closed,fallback_p5,6,refine,True,invalid: gates must be a list of exactly 16 entries,0.875,,0.5260822107057013,0.4739177892942988
8,LLM-Closed,xxz-real-neighbor-v2,7,refine,False,,0.75,topology_redesign,0.07957974116032318,0.9204202588396768
8,LLM-Closed,nn-real-sweep-01,8,refine,False,,0.875,topology_redesign,0.05218064396667843,0.9478193560333216
8,LLM-Closed,fallback_p8,9,refine,True,invalid: gates must be a list of exactly 16 entries,1.0,,0.5095123313913952,0.4904876686086048
8,LLM-Closed,xxz-latent-sink-v2,10,refine,False,,0.625,topology_redesign,0.3917225786683346,0.6082774213316654
9,LLM-Closed,nn-real-pull,1,explore,False,,nan,,0.5219035867294994,0.47809641327050056
9,LLM-Closed,trash-to-latent-sweep,2,explore,False,,nan,,0.05323221456191807,0.9467677854380819
9,LLM-Closed,edge-to-center-entangle,3,explore,False,,nan,,0.04718880222304078,0.9528111977769592
9,LLM-Closed,nn-latent-pair-a,4,explore,False,,nan,,0.04716318461688529,0.9528368153831147
9,LLM-Closed,nn-latent-pair-b,5,explore,False,,nan,,0.5109430151911878,0.48905698480881227
9,LLM-Closed,nnxxz-latent-pull,6,refine,False,,0.75,topology_redesign,0.5118880092418765,0.48811199075812356
9,LLM-Closed,xxz_nn_real_v1,7,refine,False,,0.5625,topology_redesign,0.5012179252863416,0.49878207471365843
9,LLM-Closed,xxz-latent-sweep-v2,8,refine,False,,0.3125,local_adjustment,0.5237065958024405,0.4762934041975595
9,LLM-Closed,xxz-latent-pullback,9,refine,False,,0.75,global_redesign,0.5104111038185593,0.4895888961814408
9,LLM-Closed,xxz-latent-sink-v2,10,refine,False,,0.5,local_adjustment,0.5012413829840103,0.4987586170159896
10,LLM-Closed,edge-braid,1,explore,False,,nan,,0.052085124592105125,0.9479148754078949
10,LLM-Closed,alternating-zigzag,2,explore,False,,nan,,0.5254059011059962,0.4745940988940039
10,LLM-Closed,chain-left-bridge,3,explore,False,,nan,,0.23287424563250625,0.7671257543674938
10,LLM-Closed,latent-sweep-trim,4,explore,False,,nan,,0.5116064749163489,0.4883935250836511
10,LLM-Closed,trash-pull-then-latent,5,explore,False,,nan,,0.0524877627520951,0.9475122372479049
10,LLM-Closed,xxz-real-ladder-v2,6,refine,False,,0.8125,topology_redesign,0.05052316043247396,0.949476839567526
10,LLM-Closed,xxz-real-nn-latent-sink-v2,7,refine,False,,0.6875,topology_redesign,0.5252556882696233,0.4747443117303766
10,LLM-Closed,nn-real-latent-pull,8,refine,False,,0.1875,topology_redesign,0.05051393403705351,0.9494860659629465
10,LLM-Closed,nn-real-latent-split-v1,9,refine,False,,0.625,topology_redesign,0.5021670300388579,0.4978329699611421
10,LLM-Closed,xxz-latent-swap-01,10,refine,False,,0.625,topology_redesign,0.5096233472323781,0.4903766527676218
11,LLM-Closed,alternating-chain,1,explore,False,,nan,,0.0561045268209428,0.9438954731790572
11,LLM-Closed,trash-to-latent-braid,2,explore,False,,nan,,0.5066256579324924,0.4933743420675076
11,LLM-Closed,mirror-real-ansatz,3,explore,False,,nan,,0.07469345063786703,0.925306549362133
11,LLM-Closed,staggered-entangle-uncompute,4,explore,False,,nan,,0.5060722116169376,0.4939277883830624
11,LLM-Closed,nn-real-braid,5,explore,False,,nan,,0.06209597099391806,0.9379040290060819
11,LLM-Closed,xxz-real-bidirectional,6,refine,False,,0.625,topology_redesign,0.5057306276095952,0.49426937239040475
11,LLM-Closed,fallback_p6,7,refine,True,"invalid: capacity mismatch: rotations=11, CNOTs=5",1.0,,0.5178731994956212,0.48212680050437884
11,LLM-Closed,xxz-nn-swap-latent,8,refine,False,,0.6875,topology_redesign,0.5000008916790759,0.4999991083209241
11,LLM-Closed,nnxxz-latent-pull,9,refine,False,,0.4375,topology_redesign,0.5061061948130496,0.49389380518695036
11,LLM-Closed,xxz-neighbor-swap-1,10,refine,False,,0.375,topology_redesign,0.5063836567380555,0.49361634326194453
